,Store,Type,Fecha,2017,2018,2019,2020,2021
6790,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-10-14,1.0,,,,
6791,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-10-16,1.0,,,,
6792,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-10-18,1.0,,,,
6793,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-10-23,1.0,,,,
6794,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-10-28,1.0,,,,
6795,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-11-03,1.0,,,,
6796,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-11-07,0.99,,,,
6797,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-11-08,1.0,,,,
6798,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-11-11,1.0,,,,
6799,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-11-14,1.0,,,,
6800,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-11-15,1.0,,,,
6801,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-11-17,1.0,,,,
6802,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-11-21,1.0,,,,
6803,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-11-29,1.0,,,,
6804,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-12-01,1.99,,,,
6805,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-12-02,1.0,,,,
6806,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-12-06,1.0,,,,
6807,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-12-16,1.0,,,,
6808,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-12-18,1.0,,,,
6809,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-12-21,1.0,,,,
6810,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-12-23,3.0,,,,
6811,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-12-24,1.0,,,,
6812,Q&M Quellon Ladrilleros III,Polar Outdoor,2017-12-30,2.0,,,,
6813,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-01-03,,2.0,,,
6814,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-01-17,,1.0,,,
6815,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-01-20,,2.0,,,
6816,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-02-09,,1.0,,,
6817,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-02-14,,1.0,,,
6818,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-02-20,,0.99,,,
6819,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-02,,1.0,,,
6820,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-03,,2.0,,,
6821,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-05,,0.99,,,
6822,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-06,,1.0,,,
6823,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-07,,1.0,,,
6824,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-08,,1.0,,,
6825,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-09,,1.0,,,
6826,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-13,,2.0,,,
6827,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-22,,1.0,,,
6828,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-23,,1.0,,,
6829,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-03-29,,0.99,,,
6830,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-04-05,,1.0,,,
6831,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-04-07,,1.0,,,
6832,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-04-14,,1.0,,,
6833,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-04-21,,1.0,,,
6834,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-04-27,,1.0,,,
6835,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-02,,2.0,,,
6836,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-09,,1.0,,,
6837,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-10,,1.0,,,
6838,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-11,,1.9899999999999998,,,
6839,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-14,,3.0,,,
6840,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-16,,2.0,,,
6841,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-17,,1.0,,,
6842,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-19,,1.0,,,
6843,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-21,,1.0,,,
6844,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-05-29,,1.0,,,
6845,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-06-07,,2.0,,,
6846,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-06-15,,1.0,,,
6847,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-06-16,,1.0,,,
6848,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-06-26,,1.0,,,
6849,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-06-27,,1.0,,,
6850,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-06-29,,1.0,,,
6851,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-07-02,,0.99,,,
6852,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-07-03,,0.99,,,
6853,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-07-06,,1.0,,,
6854,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-07-10,,1.0,,,
6855,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-07-23,,1.0,,,
6856,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-07-26,,1.0,,,
6857,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-07-28,,1.0,,,
6858,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-08-03,,1.0,,,
6859,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-08-06,,2.0,,,
6860,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-08-13,,1.0,,,
6861,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-08-21,,1.0,,,
6862,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-08-31,,0.99,,,
6863,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-03,,2.0,,,
6864,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-04,,2.0,,,
6865,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-06,,4.0,,,
6866,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-08,,2.0,,,
6867,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-10,,2.0,,,
6868,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-11,,3.0,,,
6869,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-12,,1.0,,,
6870,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-20,,0.99,,,
6871,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-24,,1.0,,,
6872,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-28,,1.0,,,
6873,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-09-29,,1.0,,,
6874,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-03,,1.0,,,
6875,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-05,,1.0,,,
6876,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-06,,1.0,,,
6877,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-08,,1.0,,,
6878,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-09,,1.0,,,
6879,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-10,,0.99,,,
6880,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-11,,1.0,,,
6881,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-17,,1.0,,,
6882,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-18,,1.0,,,
6883,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-25,,1.0,,,
6884,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-26,,2.0,,,
6885,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-10-31,,1.0,,,
6886,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-11-02,,1.0,,,
6887,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-11-06,,1.0,,,
6888,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-11-10,,1.0,,,
6889,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-11-13,,1.0,,,
6890,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-11-22,,1.0,,,
6891,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-11-28,,2.0,,,
6892,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-11-29,,1.0,,,
6893,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-11-30,,3.0,,,
6894,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-04,,1.0,,,
6895,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-05,,1.0,,,
6896,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-07,,1.0,,,
6897,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-11,,1.0,,,
6898,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-14,,-1.0,,,
6899,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-20,,1.0,,,
6900,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-23,,2.0,,,
6901,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-24,,1.0,,,
6902,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-28,,1.0,,,
6903,Q&M Quellon Ladrilleros III,Polar Outdoor,2018-12-29,,1.0,,,
6904,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-01-05,,,2.9899999999999998,,
6905,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-01-11,,,1.0,,
6906,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-01-16,,,1.0,,
6907,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-01-17,,,1.0,,
6908,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-01-25,,,1.0,,
6909,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-01-29,,,1.0,,
6910,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-02-06,,,1.0,,
6911,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-02-09,,,2.0,,
6912,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-02-11,,,1.0,,
6913,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-02-12,,,1.0,,
6914,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-02-14,,,4.0,,
6915,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-02-21,,,1.0,,
6916,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-02-23,,,1.0,,
6917,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-03-04,,,1.0,,
6918,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-03-23,,,1.0,,
6919,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-03-25,,,2.0,,
6920,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-03-26,,,1.0,,
6921,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-03-29,,,2.0,,
6922,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-03-30,,,2.0,,
6923,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-04,,,2.0,,
6924,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-05,,,1.0,,
6925,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-06,,,2.0,,
6926,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-10,,,0.99,,
6927,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-11,,,1.0,,
6928,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-12,,,3.0,,
6929,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-13,,,1.0,,
6930,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-16,,,1.0,,
6931,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-17,,,1.0,,
6932,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-22,,,1.0,,
6933,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-04-23,,,1.0,,
6934,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-05-03,,,1.0,,
6935,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-05-04,,,1.0,,
6936,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-05-08,,,2.0,,
6937,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-05-10,,,4.0,,
6938,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-05-16,,,1.0,,
6939,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-05-18,,,1.0,,
6940,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-05-20,,,2.0,,
6941,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-05-22,,,0.0,,
6942,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-05-28,,,1.0,,
6943,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-06-08,,,1.0,,
6944,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-06-14,,,1.0,,
6945,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-06-15,,,1.0,,
6946,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-06-26,,,0.99,,
6947,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-05,,,2.0,,
6948,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-06,,,0.0,,
6949,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-08,,,1.0,,
6950,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-11,,,1.0,,
6951,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-16,,,1.0,,
6952,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-17,,,2.0,,
6953,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-24,,,1.0,,
6954,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-29,,,0.0,,
6955,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-30,,,1.0,,
6956,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-07-31,,,1.0,,
6957,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-08-13,,,-1.0,,
6958,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-08-14,,,1.0,,
6959,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-08-17,,,1.0,,
6960,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-08-26,,,1.9900000000000002,,
6961,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-08-28,,,-1.0,,
6962,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-09-03,,,1.0,,
6963,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-09-09,,,1.0,,
6964,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-09-10,,,1.0,,
6965,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-09-13,,,1.0,,
6966,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-10-02,,,1.0,,
6967,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-10-07,,,1.0,,
6968,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-10-10,,,2.0,,
6969,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-10-11,,,1.0,,
6970,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-10-15,,,1.0,,
6971,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-10-19,,,1.0,,
6972,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-10-26,,,1.0,,
6973,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-10-30,,,0.99,,
6974,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-10-31,,,1.0,,
6975,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-11-05,,,1.0,,
6976,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-11-21,,,1.0,,
6977,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-11-29,,,1.0,,
6978,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-11-30,,,1.99,,
6979,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-12-14,,,3.0,,
6980,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-12-16,,,1.0,,
6981,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-12-18,,,2.0,,
6982,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-12-21,,,1.0,,
6983,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-12-23,,,1.0,,
6984,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-12-24,,,1.0,,
6985,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-12-27,,,1.0,,
6986,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-12-30,,,1.0,,
6987,Q&M Quellon Ladrilleros III,Polar Outdoor,2019-12-31,,,1.0,,
6988,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-01-09,,,,1.0,
6989,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-01-17,,,,2.9899999999999998,
6990,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-02-01,,,,1.0,
6991,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-02-03,,,,1.0,
6992,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-02-12,,,,1.0,
6993,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-02-25,,,,1.0,
6994,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-03-04,,,,1.0,
6995,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-04-14,,,,0.99,
6996,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-04-18,,,,1.0,
6997,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-05-08,,,,1.0,
6998,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-05-09,,,,2.0,
6999,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-05-12,,,,-1.0,
7000,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-06-01,,,,1.0,
7001,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-06-08,,,,1.0,
7002,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-07-22,,,,1.0,
7003,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-07-25,,,,1.0,
7004,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-08-05,,,,1.0,
7005,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-08-19,,,,1.0,
7006,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-09-02,,,,0.99,
7007,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-09-03,,,,1.0,
7008,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-10-02,,,,1.0,
7009,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-10-06,,,,1.0,
7010,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-10-17,,,,1.0,
7011,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-10-24,,,,1.0,
7012,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-11-24,,,,1.0,
7013,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-05,,,,2.0,
7014,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-07,,,,1.0,
7015,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-09,,,,2.0,
7016,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-12,,,,1.0,
7017,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-15,,,,1.0,
7018,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-16,,,,1.0,
7019,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-17,,,,1.0,
7020,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-18,,,,1.0,
7021,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-19,,,,3.0,
7022,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-20,,,,2.0,
7023,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-22,,,,1.0,
7024,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-23,,,,2.0,
7025,Q&M Quellon Ladrilleros III,Polar Outdoor,2020-12-24,,,,3.0,
7026,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-01-04,,,,,0.0
7027,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-02-17,,,,,0.99
7028,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-02-18,,,,,1.0
7029,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-02-19,,,,,-1.0
7030,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-02-22,,,,,1.0
7031,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-02-25,,,,,1.0
7032,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-02-26,,,,,1.0
7033,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-03-01,,,,,1.0
7034,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-03-02,,,,,1.0
7035,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-03-03,,,,,1.99
7036,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-03-08,,,,,5.0
7037,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-03-12,,,,,1.0
7038,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-03-13,,,,,1.0
7039,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-03-17,,,,,1.0
7040,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-03-18,,,,,1.0
7041,Q&M Quellon Ladrilleros III,Polar Outdoor,2021-03-20,,,,,0.0
7042,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-05-11,1.0,,,,
7043,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-06-16,1.0,,,,
7044,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-07-08,1.0,,,,
7045,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-08-05,2.0,,,,
7046,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-09-16,1.0,,,,
7047,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-10-19,1.0,,,,
7048,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-11-30,1.0,,,,
7049,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-12-02,1.0,,,,
7050,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-12-12,1.0,,,,
7051,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-12-19,1.0,,,,
7052,Q&M Quellon Ladrilleros III,Polera Outdoor,2017-12-22,1.0,,,,
7053,Q&M Quellon Ladrilleros III,Polera Outdoor,2018-01-17,,1.0,,,
7054,Q&M Quellon Ladrilleros III,Polera Outdoor,2018-02-03,,1.0,,,
7055,Q&M Quellon Ladrilleros III,Polera Outdoor,2018-08-31,,1.0,,,
7056,Q&M Quellon Ladrilleros III,Polera Outdoor,2018-09-03,,2.0,,,
7057,Q&M Quellon Ladrilleros III,Polera Outdoor,2018-09-29,,1.0,,,
7058,Q&M Quellon Ladrilleros III,Polera Outdoor,2018-10-10,,1.0,,,
7059,Q&M Quellon Ladrilleros III,Polera Outdoor,2018-10-29,,1.0,,,
7060,Q&M Quellon Ladrilleros III,Softshell outdoor,2017-07-28,1.0,,,,
7061,Q&M Quellon Ladrilleros III,Softshell outdoor,2019-10-05,,,1.0,,
7062,Q&M Quellon Ladrilleros III,Softshell outdoor,2019-11-20,,,0.99,,
7063,Q&M Quellon Ladrilleros III,Softshell outdoor,2019-12-04,,,-1.0,,
7064,Q&M Quellon Ladrilleros III,Softshell outdoor,2019-12-24,,,1.0,,
7065,Q&M Quellon Ladrilleros III,Softshell outdoor,2020-02-06,,,,1.0,
7066,Q&M Quellon Ladrilleros III,Softshell outdoor,2020-09-23,,,,1.0,
7067,Q&M Quellon Ladrilleros III,Softshell outdoor,2020-12-23,,,,1.0,
7068,Mall Puerto Varas,Chaqueta Outdoor,2020-11-20,,,,1.0,
7069,Mall Puerto Varas,Chaqueta Outdoor,2020-11-23,,,,2.0,
7070,Mall Puerto Varas,Chaqueta Outdoor,2020-11-24,,,,5.0,
7071,Mall Puerto Varas,Chaqueta Outdoor,2020-11-25,,,,3.0,
7072,Mall Puerto Varas,Chaqueta Outdoor,2020-11-26,,,,5.0,
7073,Mall Puerto Varas,Chaqueta Outdoor,2020-11-27,,,,3.0,
7074,Mall Puerto Varas,Chaqueta Outdoor,2020-11-30,,,,3.0,
7075,Mall Puerto Varas,Chaqueta Outdoor,2020-12-01,,,,3.0,
7076,Mall Puerto Varas,Chaqueta Outdoor,2020-12-02,,,,3.0,
7077,Mall Puerto Varas,Chaqueta Outdoor,2020-12-03,,,,1.0,
7078,Mall Puerto Varas,Chaqueta Outdoor,2020-12-04,,,,2.0,
7079,Mall Puerto Varas,Chaqueta Outdoor,2020-12-07,,,,1.0,
7080,Mall Puerto Varas,Chaqueta Outdoor,2020-12-14,,,,3.0,
7081,Mall Puerto Varas,Chaqueta Outdoor,2020-12-15,,,,3.98,
7082,Mall Puerto Varas,Chaqueta Outdoor,2020-12-16,,,,1.0,
7083,Mall Puerto Varas,Chaqueta Outdoor,2020-12-17,,,,2.0,
7084,Mall Puerto Varas,Chaqueta Outdoor,2020-12-18,,,,3.0,
7085,Mall Puerto Varas,Chaqueta Outdoor,2020-12-21,,,,2.0,
7086,Mall Puerto Varas,Chaqueta Outdoor,2020-12-22,,,,1.0,
7087,Mall Puerto Varas,Chaqueta Outdoor,2020-12-23,,,,8.0,
7088,Mall Puerto Varas,Chaqueta Outdoor,2020-12-24,,,,2.99,
7089,Mall Puerto Varas,Chaqueta Outdoor,2020-12-28,,,,1.0,
7090,Mall Puerto Varas,Chaqueta Outdoor,2020-12-29,,,,3.0,
7091,Mall Puerto Varas,Chaqueta Outdoor,2020-12-30,,,,2.0,
7092,Mall Puerto Varas,Chaqueta Outdoor,2021-01-06,,,,,2.0
7093,Mall Puerto Varas,Chaqueta Outdoor,2021-01-07,,,,,1.0
7094,Mall Puerto Varas,Chaqueta Outdoor,2021-01-08,,,,,1.0
7095,Mall Puerto Varas,Chaqueta Outdoor,2021-01-11,,,,,3.0
7096,Mall Puerto Varas,Chaqueta Outdoor,2021-01-12,,,,,0.99
7097,Mall Puerto Varas,Chaqueta Outdoor,2021-01-13,,,,,4.0
7098,Mall Puerto Varas,Chaqueta Outdoor,2021-02-16,,,,,3.0
7099,Mall Puerto Varas,Chaqueta Outdoor,2021-02-17,,,,,1.0
7100,Mall Puerto Varas,Chaqueta Outdoor,2021-02-18,,,,,2.0
7101,Mall Puerto Varas,Chaqueta Outdoor,2021-02-22,,,,,1.0
7102,Mall Puerto Varas,Chaqueta Outdoor,2021-02-23,,,,,2.0
7103,Mall Puerto Varas,Chaqueta Outdoor,2021-02-24,,,,,1.0
7104,Mall Puerto Varas,Chaqueta Outdoor,2021-03-01,,,,,1.0
7105,Mall Puerto Varas,Chaqueta Outdoor,2021-03-02,,,,,1.0
7106,Mall Puerto Varas,Chaqueta Outdoor,2021-03-04,,,,,2.0
7107,Mall Puerto Varas,Chaqueta Outdoor,2021-03-05,,,,,1.0
7108,Mall Puerto Varas,Chaqueta Outdoor,2021-03-08,,,,,3.0
